pid,date,cpu,mem
141,17:28:14,4.1,1.4
6043,17:28:14,9.4,3.6
6020,17:28:14,0,1.8
6338,17:28:14,0,1.4
172,17:28:14,0,1.1
406,17:28:14,0,0.3
343,17:28:14,0,0.6
6126,17:28:14,0.2,4.4
6272,17:28:14,0,0.3
6216,17:28:14,0,0.2
6002,17:28:14,0.2,3.1
6350,17:28:14,0,0.2
6211,17:28:14,0,0.1
582,17:28:14,0,0
6273,17:28:14,1.7,0.8
6007,17:28:14,0,1.7
6026,17:28:14,0,0.4
6013,17:28:14,0,1.3
249,17:28:15,0,2
395,17:28:15,0,1.1
141,17:28:15,6.4,1.4
6043,17:28:15,75.4,3.6
6020,17:28:15,0,1.8
6338,17:28:15,0,1.4
172,17:28:15,0,1.1
406,17:28:15,0,0.3
343,17:28:15,0,0.6
6126,17:28:15,0.3,4.4
6272,17:28:15,0,0.3
6216,17:28:15,0,0.2
6002,17:28:15,0,3.1
6350,17:28:15,0,0.2
6211,17:28:15,0,0.1
582,17:28:15,0,0
6273,17:28:15,0,0.8
6007,17:28:15,0,1.7
6026,17:28:15,0,0.4
6013,17:28:15,0,1.3
249,17:28:16,0,2
395,17:28:16,0.4,1.1
141,17:28:16,3.8,1.4
6043,17:28:16,20.4,3.6
6020,17:28:16,0,1.8
6338,17:28:16,0,1.4
172,17:28:16,0,1.1
406,17:28:16,0,0.3
343,17:28:16,0,0.6
6126,17:28:16,0.1,4.4
6272,17:28:16,0,0.3
6216,17:28:16,0,0.2
6002,17:28:16,0.2,3.1
6350,17:28:16,0,0.2
6211,17:28:16,0,0.1
582,17:28:16,0,0
6273,17:28:16,2.2,0.8
6007,17:28:16,0,1.7
6026,17:28:16,0,0.4
6013,17:28:16,0.1,1.3
249,17:28:17,0,2
395,17:28:17,0.2,1.1
141,17:28:17,5.7,1.4
6043,17:28:17,4.9,3.6
6020,17:28:17,0.1,1.8
6338,17:28:17,0,1.4
172,17:28:17,0,1.1
406,17:28:17,0,0.3
343,17:28:17,0,0.6
6126,17:28:17,0.2,4.4
6272,17:28:17,0,0.3
6216,17:28:17,0,0.2
6002,17:28:17,0.3,3.1
6350,17:28:17,0,0.2
6211,17:28:17,0,0.1
582,17:28:17,0,0
6273,17:28:17,2.1,0.8
6007,17:28:17,0,1.7
6026,17:28:17,0,0.4
6013,17:28:17,0,1.3
249,17:28:18,0,2
395,17:28:18,0,1.1
141,17:28:18,16.8,1.4
6043,17:28:18,89.8,3.7
6020,17:28:18,0,1.8
6338,17:28:18,0,1.4
172,17:28:18,0,1.1
406,17:28:18,0,0.3
343,17:28:18,0,0.6
6126,17:28:18,0.2,4.4
6272,17:28:18,0,0.3
6216,17:28:18,0,0.2
6002,17:28:18,0.1,3.1
6350,17:28:18,0,0.2
6211,17:28:18,0,0.1
582,17:28:18,0,0
6273,17:28:18,27.3,0.8
6007,17:28:18,0,1.7
6026,17:28:18,0,0.4
6013,17:28:18,0,1.3
249,17:28:19,0,2
395,17:28:19,0,1.1
141,17:28:19,2.4,1.4
6043,17:28:19,2.4,3.7
6020,17:28:19,0,1.8
6338,17:28:19,0,1.4
172,17:28:19,0,1.1
406,17:28:19,0,0.3
343,17:28:19,0,0.6
6126,17:28:19,0.1,4.4
6272,17:28:19,0,0.3
6216,17:28:19,0,0.2
6002,17:28:19,0.2,3.1
6350,17:28:19,0,0.2
6211,17:28:19,0,0.1
582,17:28:19,0,0
6273,17:28:19,1.3,0.8
6007,17:28:19,0,1.7
6026,17:28:19,0,0.4
6013,17:28:19,0,1.3
249,17:28:20,0,2
395,17:28:20,0,1.1
141,17:28:20,0,1.4
6043,17:28:20,0.5,3.7
6020,17:28:20,0,1.8
6338,17:28:20,0,1.4
172,17:28:20,0,1.1
406,17:28:20,0.3,0.3
343,17:28:20,0,0.6
6126,17:28:20,0.2,4.4
6272,17:28:20,0,0.3
6216,17:28:20,0,0.2
6002,17:28:20,0,3.1
6350,17:28:20,0,0.2
6211,17:28:20,0,0.1
582,17:28:20,0,0
6273,17:28:20,0,0.8
6007,17:28:20,0,1.7
6026,17:28:20,0,0.4
6013,17:28:20,0,1.3
249,17:28:21,0,2
395,17:28:21,0,1.1
141,17:28:21,0,1.4
6043,17:28:21,0.4,3.7
6020,17:28:21,0,1.8
6338,17:28:21,0,1.4
172,17:28:21,0,1.1
406,17:28:21,0,0.3
343,17:28:21,0,0.6
6126,17:28:21,0.1,4.4
6272,17:28:21,0,0.3
6216,17:28:21,0,0.2
6002,17:28:21,0,3.1
6350,17:28:21,0,0.2
6211,17:28:21,0,0.1
582,17:28:21,0,0
6273,17:28:21,0,0.8
6007,17:28:21,0,1.7
6026,17:28:21,0,0.4
6013,17:28:21,0,1.3
249,17:28:22,0,2
395,17:28:22,0.2,1.1
141,17:28:22,0,1.4
6043,17:28:22,0.5,3.7
6020,17:28:22,0,1.8
6338,17:28:22,0,1.4
172,17:28:22,0,1.1
406,17:28:22,0,0.3
343,17:28:22,0,0.6
6126,17:28:22,0.3,4.4
6272,17:28:22,0,0.3
6216,17:28:22,0,0.2
6350,17:28:22,0,0.2
6211,17:28:22,0,0.1
6002,17:28:22,0,3.1
582,17:28:22,0,0
6273,17:28:22,0,0.8
6007,17:28:22,0,1.7
6026,17:28:22,0,0.4
6013,17:28:22,0,1.3
249,17:28:23,0,2
395,17:28:23,0,1.1
141,17:28:23,0,1.4
6043,17:28:23,0.4,3.7
6020,17:28:23,0,1.8
6338,17:28:23,0,1.4
172,17:28:23,0,1.1
406,17:28:23,0,0.3
343,17:28:23,0,0.6
6126,17:28:23,0.1,4.4
6272,17:28:23,0,0.3
6216,17:28:23,0,0.2
6350,17:28:23,0,0.2
6211,17:28:23,0,0.1
6002,17:28:23,0.1,3.1
582,17:28:23,0,0
6273,17:28:23,0,0.8
6007,17:28:23,0,1.7
6026,17:28:23,0,0.4
6013,17:28:23,0,1.3
249,17:28:24,0,2
395,17:28:24,0,1.1
141,17:28:24,0,1.4
6043,17:28:24,0.4,3.7
6020,17:28:24,0,1.8
6338,17:28:24,0,1.4
172,17:28:24,0,1.1
406,17:28:24,0,0.3
343,17:28:24,0,0.6
6126,17:28:24,0.1,4.4
6272,17:28:24,0,0.3
6216,17:28:24,0,0.2
6350,17:28:24,0,0.2
6211,17:28:24,0,0.1
6002,17:28:24,0.2,3.1
582,17:28:24,0,0
6273,17:28:24,0,0.8
6007,17:28:24,0,1.7
6026,17:28:24,0,0.4
6013,17:28:24,0.1,1.3
249,17:28:25,0,2
395,17:28:25,0,1.1
141,17:28:25,0,1.4
6043,17:28:25,0.3,3.7
6020,17:28:25,0,1.8
6338,17:28:25,0,1.4
172,17:28:25,0,1.1
406,17:28:25,0.2,0.3
343,17:28:25,0,0.6
6126,17:28:25,0,4.4
6272,17:28:25,0,0.3
6216,17:28:25,0,0.2
6350,17:28:25,0,0.2
6211,17:28:25,0,0.1
6002,17:28:25,0,3.1
582,17:28:25,0,0
6273,17:28:25,0,0.8
6007,17:28:25,0,1.7
6026,17:28:25,0,0.4
6013,17:28:25,0,1.3
249,17:28:26,0,2
395,17:28:26,0,1.1
141,17:28:26,0,1.4
6043,17:28:26,0.4,3.7
6020,17:28:26,0,1.8
6338,17:28:26,0,1.4
172,17:28:26,0,1.1
406,17:28:26,0,0.3
343,17:28:26,0,0.6
6126,17:28:26,0,4.4
6272,17:28:26,0,0.3
6216,17:28:26,0,0.2
6350,17:28:26,0,0.2
6211,17:28:26,0,0.1
6002,17:28:26,0.1,3.1
582,17:28:26,0,0
6273,17:28:26,0.1,0.8
6007,17:28:26,0,1.7
6026,17:28:26,0,0.4
6013,17:28:26,0,1.3
249,17:28:27,0,2
395,17:28:27,0,1.1
141,17:28:27,0.4,1.4
6043,17:28:27,1,3.7
6020,17:28:27,0,1.8
6338,17:28:27,0,1.4
172,17:28:27,0,1.1
406,17:28:27,0,0.3
343,17:28:27,0,0.6
6126,17:28:27,0,4.4
6272,17:28:27,0,0.3
6216,17:28:27,0,0.2
6350,17:28:27,0,0.2
6211,17:28:27,0,0.1
6002,17:28:27,0,3.1
582,17:28:27,0,0
6273,17:28:27,0.4,0.8
6007,17:28:27,0,1.7
6026,17:28:27,0,0.4
6013,17:28:27,0,1.3
249,17:28:28,0,2
395,17:28:28,0,1.1
141,17:28:28,4.7,1.4
6043,17:28:28,45.1,3.7
6020,17:28:28,0,1.8
6338,17:28:28,0,1.4
172,17:28:28,0,1.1
406,17:28:28,0,0.3
343,17:28:28,0,0.6
6126,17:28:28,0,4.4
6272,17:28:28,0,0.3
6216,17:28:28,0,0.2
6350,17:28:28,0,0.2
6211,17:28:28,0,0.1
6002,17:28:28,0,3.1
582,17:28:28,0,0
6273,17:28:28,0,0.8
6007,17:28:28,0,1.7
6026,17:28:28,0,0.4
6013,17:28:28,0,1.3
249,17:28:29,0,2
395,17:28:29,0,1.1
141,17:28:29,1.5,1.4
6043,17:28:29,8.5,3.7
6020,17:28:29,0,1.8
6338,17:28:29,0,1.4
172,17:28:29,0,1.1
406,17:28:29,0,0.3
343,17:28:29,0,0.6
6126,17:28:29,0,4.4
6272,17:28:29,0,0.3
6216,17:28:29,0,0.2
6350,17:28:29,0,0.2
6211,17:28:29,0,0.1
6002,17:28:29,0,3.1
582,17:28:29,0,0
6273,17:28:29,0,0.8
6007,17:28:29,0,1.7
6026,17:28:29,0,0.4
6013,17:28:29,0,1.3
249,17:28:30,0,2
395,17:28:30,0,1.1
141,17:28:30,0.1,1.4
6043,17:28:30,0.4,3.7
6020,17:28:30,0,1.8
6338,17:28:30,0,1.4
172,17:28:30,0,1.1
406,17:28:30,0.1,0.3
343,17:28:30,0,0.6
6126,17:28:30,0,4.4
6272,17:28:30,0,0.3
6216,17:28:30,0,0.2
6350,17:28:30,0,0.2
6211,17:28:30,0,0.1
6002,17:28:30,0.2,3.1
582,17:28:30,0,0
6273,17:28:30,0,0.8
6007,17:28:30,0,1.7
6026,17:28:30,0,0.4
6013,17:28:30,0,1.3
249,17:28:31,0,2
395,17:28:31,0.4,1.1
141,17:28:31,0.8,1.4
6043,17:28:31,0.5,3.7
6020,17:28:31,0,1.8
6338,17:28:31,0,1.4
172,17:28:31,0,1.1
406,17:28:31,0,0.3
343,17:28:31,0,0.6
6126,17:28:31,0,4.4
6272,17:28:31,0,0.3
6216,17:28:31,0,0.2
6350,17:28:31,0,0.2
6211,17:28:31,0,0.1
6002,17:28:31,0.1,3.1
582,17:28:31,0,0
6273,17:28:31,0,0.8
6007,17:28:31,0,1.7
6026,17:28:31,0,0.4
6013,17:28:31,0,1.3
249,17:28:32,0,2
395,17:28:32,0,1.1
141,17:28:32,0,1.4
6043,17:28:32,0.2,3.7
6020,17:28:32,0,1.8
6338,17:28:32,0,1.4
172,17:28:32,0,1.1
406,17:28:32,0,0.3
343,17:28:32,0,0.6
6126,17:28:32,0,4.4
6272,17:28:32,0,0.3
6216,17:28:32,0,0.2
6350,17:28:32,0,0.2
6211,17:28:32,0,0.1
6002,17:28:32,0.1,3.1
582,17:28:32,0,0
6273,17:28:32,0,0.8
6007,17:28:32,0,1.7
6026,17:28:32,0,0.4
6013,17:28:32,0.1,1.3
249,17:28:34,0,2
395,17:28:34,0,1.1
141,17:28:34,0,1.4
6043,17:28:34,0.4,3.7
6020,17:28:34,0,1.8
6338,17:28:34,0,1.4
172,17:28:34,0,1.1
406,17:28:34,0,0.3
343,17:28:34,0,0.6
6126,17:28:34,0,4.4
6272,17:28:34,0,0.3
6216,17:28:34,0,0.2
6350,17:28:34,0,0.2
6211,17:28:34,0,0.1
6002,17:28:34,0.2,3.1
582,17:28:34,0,0
6273,17:28:34,0,0.8
6007,17:28:34,0,1.7
6026,17:28:34,0,0.4
6013,17:28:34,0.1,1.3
249,17:28:35,0,2
395,17:28:35,0,1.1
141,17:28:35,0,1.4
6043,17:28:35,0.2,3.7
6020,17:28:35,0,1.8
6338,17:28:35,0,1.4
172,17:28:35,0,1.1
406,17:28:35,0,0.3
343,17:28:35,0,0.6
6126,17:28:35,0,4.4
6272,17:28:35,0,0.3
6216,17:28:35,0,0.2
6350,17:28:35,0,0.2
6211,17:28:35,0,0.1
6002,17:28:35,0.1,3.1
582,17:28:35,0,0
6273,17:28:35,0,0.8
6007,17:28:35,0.1,1.7
6026,17:28:35,0,0.4
6013,17:28:35,0,1.3
249,17:28:36,0,2
395,17:28:36,0,1.1
141,17:28:36,0,1.4
6043,17:28:36,0.4,3.7
6020,17:28:36,0,1.8
6338,17:28:36,0,1.4
172,17:28:36,0,1.1
406,17:28:36,0,0.3
343,17:28:36,0,0.6
6126,17:28:36,0,4.4
6272,17:28:36,0,0.3
6216,17:28:36,0,0.2
6350,17:28:36,0,0.2
6211,17:28:36,0,0.1
6002,17:28:36,0.2,3.1
582,17:28:36,0,0
6273,17:28:36,0,0.8
6007,17:28:36,0,1.7
6026,17:28:36,0,0.4
6013,17:28:36,0,1.3
249,17:28:37,0,2
395,17:28:37,0.3,1.1
141,17:28:37,0,1.4
6043,17:28:37,0.4,3.7
6020,17:28:37,0,1.8
6338,17:28:37,0,1.4
172,17:28:37,0,1.1
406,17:28:37,0,0.3
343,17:28:37,0,0.6
6126,17:28:37,0.1,4.4
6272,17:28:37,0,0.3
6216,17:28:37,0,0.2
6350,17:28:37,0,0.2
6211,17:28:37,0,0.1
6002,17:28:37,0.2,3.1
582,17:28:37,0,0
6273,17:28:37,0,0.8
6007,17:28:37,0.1,1.7
6026,17:28:37,0,0.4
6013,17:28:37,0.1,1.3
249,17:28:38,0,2
395,17:28:38,0,1.1
141,17:28:38,0,1.4
6043,17:28:38,0.4,3.7
6020,17:28:38,0,1.8
6338,17:28:38,0,1.4
172,17:28:38,0,1.1
406,17:28:38,0,0.3
343,17:28:38,0,0.6
6126,17:28:38,0.2,4.4
6272,17:28:38,0,0.3
6216,17:28:38,0,0.2
6350,17:28:38,0,0.2
6211,17:28:38,0,0.1
6002,17:28:38,0.5,3.1
582,17:28:38,0,0
6273,17:28:38,0,0.8
6007,17:28:38,0,1.7
6026,17:28:38,0,0.4
6013,17:28:38,0.1,1.3
249,17:28:39,0,2
395,17:28:39,0,1.1
141,17:28:39,0,1.4
6043,17:28:39,0.3,3.7
6020,17:28:39,0,1.8
6338,17:28:39,0,1.4
172,17:28:39,0,1.1
406,17:28:39,0,0.3
343,17:28:39,0,0.6
6126,17:28:39,0,4.4
6272,17:28:39,0,0.3
6216,17:28:39,0,0.2
6350,17:28:39,0,0.2
6211,17:28:39,0,0.1
6002,17:28:39,0.4,3.1
582,17:28:39,0,0
6273,17:28:39,0,0.8
6007,17:28:39,0,1.7
6026,17:28:39,0,0.4
6013,17:28:39,0.3,1.3
249,17:28:40,0,2
395,17:28:40,0,1.1
141,17:28:40,0,1.4
6043,17:28:40,0.4,3.7
6020,17:28:40,0,1.8
6338,17:28:40,0,1.4
172,17:28:40,0,1.1
406,17:28:40,0,0.3
343,17:28:40,0,0.6
6126,17:28:40,0,4.4
6272,17:28:40,0,0.3
6216,17:28:40,0,0.2
6350,17:28:40,0,0.2
6211,17:28:40,0,0.1
6002,17:28:40,0.1,3.1
582,17:28:40,0,0
6273,17:28:40,0,0.8
6007,17:28:40,0,1.7
6026,17:28:40,0,0.4
6013,17:28:40,0,1.3
249,17:28:41,0,2
395,17:28:41,0,1.1
141,17:28:41,0,1.4
6043,17:28:41,0.3,3.7
6020,17:28:41,0,1.8
6338,17:28:41,0,1.4
172,17:28:41,0,1.1
406,17:28:41,0,0.3
343,17:28:41,0,0.6
6126,17:28:41,0,4.4
6272,17:28:41,0,0.3
6216,17:28:41,0,0.2
6350,17:28:41,0,0.2
6211,17:28:41,0,0.1
6002,17:28:41,0,3.1
582,17:28:41,0,0
6273,17:28:41,0,0.8
6007,17:28:41,0,1.7
6026,17:28:41,0,0.4
6013,17:28:41,0,1.3
249,17:28:42,0,2
395,17:28:42,0.1,1.1
141,17:28:42,0.6,1.4
6043,17:28:42,0.3,3.7
6020,17:28:42,0.1,1.8
6338,17:28:42,7.4,1.4
172,17:28:42,0,1.1
406,17:28:42,0,0.3
343,17:28:42,0,0.6
6126,17:28:42,0,4.4
6272,17:28:42,0,0.3
6216,17:28:42,0,0.2
6350,17:28:42,0,0.2
6211,17:28:42,0,0.1
6002,17:28:42,0,3.1
582,17:28:42,0.6,0
6273,17:28:42,0,0.8
6007,17:28:42,0,1.7
6026,17:28:42,0,0.4
6013,17:28:42,0,1.3
249,17:28:43,0,2
395,17:28:43,0,1.1
141,17:28:43,7.1,1.4
6043,17:28:43,8.2,3.7
6020,17:28:43,0,1.8
6338,17:28:43,0.3,1.4
172,17:28:43,0,1.1
406,17:28:43,0,0.3
343,17:28:43,0,0.6
6126,17:28:43,0.1,4.4
6272,17:28:43,0,0.3
6216,17:28:43,0,0.2
6350,17:28:43,0,0.2
6211,17:28:43,0,0.1
6002,17:28:43,0.1,3.1
582,17:28:43,0,0
6273,17:28:43,4.4,0.8
6007,17:28:43,0,1.7
6026,17:28:43,0,0.4
6013,17:28:43,0,1.3
249,17:28:44,0.3,2
395,17:28:44,1.4,1.1
141,17:28:44,26.4,1.4
6043,17:28:44,9.6,3.7
6020,17:28:44,0,1.8
6338,17:28:44,2.4,1.4
172,17:28:44,0,1.1
406,17:28:44,0.1,0.3
343,17:28:44,0.1,0.6
6126,17:28:44,5.2,4.4
6272,17:28:44,0,0.3
6216,17:28:44,0,0.2
6350,17:28:44,0,0.2
6211,17:28:44,0,0.1
6002,17:28:44,0.9,3.1
582,17:28:44,0,0
6273,17:28:44,1.2,0.8
6007,17:28:44,5.2,1.7
6026,17:28:44,0,0.4
6013,17:28:44,0,1.3
249,17:28:45,0,2
395,17:28:45,0,1.1
141,17:28:45,4.9,1.4
6043,17:28:45,0.5,3.7
6020,17:28:45,0,1.8
6338,17:28:45,1.4,1.4
172,17:28:45,0,1.1
406,17:28:45,0,0.3
343,17:28:45,0,0.6
6126,17:28:45,0.2,4.4
6272,17:28:45,0,0.3
6216,17:28:45,0,0.2
6350,17:28:45,0,0.2
6211,17:28:45,0,0.1
6002,17:28:45,0.3,3.1
582,17:28:45,0,0
6273,17:28:45,0,0.8
6007,17:28:45,0.6,1.7
6026,17:28:45,0,0.4
6013,17:28:45,0,1.3
249,17:28:46,0,2
395,17:28:46,0.2,1.1
141,17:28:46,7.6,1.4
6043,17:28:46,0.1,3.7
6020,17:28:46,0,1.8
6338,17:28:46,5,1.4
172,17:28:46,0,1.1
406,17:28:46,0,0.3
343,17:28:46,0,0.6
6126,17:28:46,1.4,4.4
6272,17:28:46,0,0.3
6216,17:28:46,0,0.2
6350,17:28:46,0,0.2
6211,17:28:46,0,0.1
6002,17:28:46,1.4,3.1
582,17:28:46,0,0
6273,17:28:46,0,0.8
6007,17:28:46,0.6,1.7
6026,17:28:46,0,0.4
6013,17:28:46,0,1.3
249,17:28:47,0,2
395,17:28:47,0.1,1.1
141,17:28:47,11.9,1.4
6043,17:28:47,0.1,3.7
6020,17:28:47,0,1.8
6338,17:28:47,23.3,1.4
172,17:28:47,0.2,1.1
406,17:28:47,0,0.3
343,17:28:47,0,0.6
6126,17:28:47,1.6,4.4
6272,17:28:47,0,0.3
6216,17:28:47,0,0.2
6350,17:28:47,0,0.2
6211,17:28:47,0,0.1
6002,17:28:47,1.2,3.1
582,17:28:47,0.1,0
6273,17:28:47,0,0.8
6007,17:28:47,0.7,1.7
6026,17:28:47,0,0.4
6013,17:28:47,0,1.3
249,17:28:48,0,2
395,17:28:48,0,1.1
141,17:28:48,25,1.3
6043,17:28:48,0.2,3.7
6020,17:28:48,0,1.8
6338,17:28:48,51.6,1.4
172,17:28:48,0,1.1
406,17:28:48,0,0.3
343,17:28:48,0,0.6
6126,17:28:48,1,4.4
6272,17:28:48,0,0.3
6216,17:28:48,0,0.2
6350,17:28:48,0,0.2
6211,17:28:48,0,0.1
6002,17:28:48,1.3,3.1
582,17:28:48,0,0
6273,17:28:48,0,0.7
6007,17:28:48,0.5,1.7
6026,17:28:48,0,0.4
6013,17:28:48,0,1.3
249,17:28:49,0,2
395,17:28:49,0,1.1
141,17:28:49,2.5,1.3
6043,17:28:49,0.2,3.7
6020,17:28:49,0,1.8
6338,17:28:49,1.5,1.4
172,17:28:49,0,1.1
406,17:28:49,0,0.3
343,17:28:49,0,0.6
6126,17:28:49,0.7,4.4
6272,17:28:49,0,0.3
6216,17:28:49,0,0.2
6350,17:28:49,0,0.2
6211,17:28:49,0,0.1
6002,17:28:49,1,3.1
582,17:28:49,0,0
6273,17:28:49,0,0.7
6007,17:28:49,0.3,1.7
6026,17:28:49,0,0.4
6013,17:28:49,0,1.3
249,17:28:50,0,2
395,17:28:50,0,1.1
141,17:28:50,2.2,1.3
6043,17:28:50,0.2,3.7
6020,17:28:50,0,1.8
6338,17:28:50,0.3,1.4
172,17:28:50,0,1.1
406,17:28:50,0.4,0.3
343,17:28:50,0,0.6
6126,17:28:50,0.7,4.4
6272,17:28:50,0,0.3
6216,17:28:50,0,0.2
6350,17:28:50,0,0.2
6002,17:28:50,0.8,3.1
6211,17:28:50,0,0.1
582,17:28:50,0,0
6273,17:28:50,0,0.7
6007,17:28:50,0.4,1.7
6026,17:28:50,0,0.4
6013,17:28:50,0,1.3
249,17:28:51,0,2
395,17:28:51,0,1.1
141,17:28:51,2.1,1.3
6043,17:28:51,0.2,3.7
6020,17:28:51,0,1.8
6338,17:28:51,0.5,1.4
172,17:28:51,0,1.1
406,17:28:51,0,0.3
343,17:28:51,0,0.6
6126,17:28:51,0.7,4.4
6272,17:28:51,0,0.3
6216,17:28:51,0,0.2
6350,17:28:51,0,0.2
6211,17:28:51,0,0.1
6002,17:28:51,0.7,3.1
582,17:28:51,0,0
6273,17:28:51,0,0.7
6007,17:28:51,0.3,1.7
6026,17:28:51,0,0.4
6013,17:28:51,0,1.3
249,17:28:52,0,2
395,17:28:52,0,1.1
141,17:28:52,2.4,1.3
6043,17:28:52,0.2,3.7
6020,17:28:52,0,1.8
6338,17:28:52,0.3,1.4
172,17:28:52,0,1.1
406,17:28:52,0,0.3
343,17:28:52,0,0.6
6126,17:28:52,0.3,4.4
6272,17:28:52,0,0.3
6216,17:28:52,0,0.2
6350,17:28:52,0,0.2
6211,17:28:52,0,0.1
6002,17:28:52,0.5,3.1
582,17:28:52,0,0
6273,17:28:52,0,0.7
6007,17:28:52,0.3,1.7
6026,17:28:52,0,0.4
6013,17:28:52,0,1.3
249,17:28:53,0,2
395,17:28:53,0,1.1
141,17:28:53,9,1.3
6043,17:28:53,0.1,3.7
6020,17:28:53,0,1.8
6338,17:28:53,2.7,1.4
172,17:28:53,0,1.1
406,17:28:53,0,0.3
343,17:28:53,0,0.6
6126,17:28:53,0.3,4.4
6272,17:28:53,0,0.3
6216,17:28:53,0,0.2
6350,17:28:53,0,0.2
6211,17:28:53,0,0.1
6002,17:28:53,0.4,3.1
582,17:28:53,0,0
6273,17:28:53,0,0.7
6007,17:28:53,0.3,1.7
6026,17:28:53,0,0.4
6013,17:28:53,0,1.3
249,17:28:54,0,2
395,17:28:54,0,1.1
141,17:28:54,4.6,1.3
6043,17:28:54,0.1,3.7
6020,17:28:54,0,1.8
6338,17:28:54,1.1,1.4
172,17:28:54,0,1.1
406,17:28:54,0,0.3
343,17:28:54,0,0.6
6126,17:28:54,0.8,4.4
6272,17:28:54,0,0.3
6216,17:28:54,0,0.2
6350,17:28:54,0,0.2
6211,17:28:54,0,0.1
6002,17:28:54,1.1,3.1
582,17:28:54,0,0
6273,17:28:54,0,0.7
6007,17:28:54,0.1,1.7
6026,17:28:54,0,0.4
6013,17:28:54,0,1.3
249,17:28:55,0,2
395,17:28:55,0,1.1
141,17:28:55,6.1,1.3
6043,17:28:55,0.1,3.7
6020,17:28:55,0,1.8
6338,17:28:55,0.1,1.4
172,17:28:55,0,1.1
406,17:28:55,0.1,0.3
343,17:28:55,0,0.6
6126,17:28:55,0.4,4.4
6272,17:28:55,0,0.3
6216,17:28:55,0,0.2
6350,17:28:55,0,0.2
6211,17:28:55,0,0.1
6002,17:28:55,0.6,3.1
582,17:28:55,0,0
6273,17:28:55,0,0.7
6007,17:28:55,0.2,1.7
6026,17:28:55,0,0.4
6013,17:28:55,0,1.3
249,17:28:56,0,2
395,17:28:56,0,1.1
141,17:28:56,13.7,1.3
6043,17:28:56,0.2,3.7
6020,17:28:56,0.2,1.8
6338,17:28:56,13.2,1.4
172,17:28:56,0,1.1
406,17:28:56,0,0.3
343,17:28:56,0,0.6
6126,17:28:56,0.2,4.4
6272,17:28:56,0,0.3
6216,17:28:56,0,0.2
6002,17:28:56,5.4,3.1
6350,17:28:56,0,0.2
6211,17:28:56,0,0.1
582,17:28:56,0,0
6273,17:28:56,0,0.7
6007,17:28:56,0.7,1.7
6026,17:28:56,0,0.4
6013,17:28:56,0,1.3
249,17:28:57,0,2
395,17:28:57,0,1.1
141,17:28:57,7.2,1.3
6043,17:28:57,0.1,3.7
6020,17:28:57,0,1.8
6338,17:28:57,0.2,1.4
172,17:28:57,0,1.1
406,17:28:57,0,0.3
343,17:28:57,0,0.6
6126,17:28:57,1.7,4.5
6272,17:28:57,0,0.3
6216,17:28:57,0,0.2
6002,17:28:57,8.4,3.1
6350,17:28:57,0,0.2
6211,17:28:57,0,0.1
582,17:28:57,0,0
6273,17:28:57,0,0.7
6007,17:28:57,2.9,1.7
6026,17:28:57,0,0.4
6013,17:28:57,0,1.3
249,17:28:58,0,2
395,17:28:58,0,1.1
141,17:28:58,12.2,1.3
6043,17:28:58,0.1,3.7
6020,17:28:58,0,1.8
6338,17:28:58,0,1.4
172,17:28:58,0,1.1
406,17:28:58,0,0.3
343,17:28:58,0,0.6
6126,17:28:58,1.6,4.5
6272,17:28:58,0,0.3
6216,17:28:58,0,0.2
6002,17:28:58,14,3.1
6350,17:28:58,0,0.2
6211,17:28:58,0,0.1
582,17:28:58,0,0
6273,17:28:58,0,0.7
6007,17:28:58,6.6,1.7
6026,17:28:58,0,0.4
6013,17:28:58,0,1.3
249,17:28:59,0,2
395,17:28:59,0,1.1
141,17:28:59,4.6,1.3
6043,17:28:59,0.2,3.7
6020,17:28:59,0,1.8
6338,17:28:59,0,1.4
172,17:28:59,0,1.1
406,17:28:59,0,0.3
343,17:28:59,0,0.6
6126,17:28:59,0.2,4.5
6272,17:28:59,0,0.3
6216,17:28:59,0,0.2
6002,17:28:59,6.2,3.1
6350,17:28:59,0,0.2
6211,17:28:59,0,0.1
582,17:28:59,0,0
6273,17:28:59,0,0.7
6007,17:28:59,0.2,1.7
6026,17:28:59,0,0.4
6013,17:28:59,0,1.3
249,17:29:00,0,2
395,17:29:00,0,1.1
141,17:29:00,1,1.3
6043,17:29:00,1.7,3.7
6020,17:29:00,0,1.8
6338,17:29:00,0,1.4
172,17:29:00,0,1.1
406,17:29:00,0.1,0.3
343,17:29:00,0,0.6
6126,17:29:00,1.4,4.5
6272,17:29:00,0,0.3
6216,17:29:00,0,0.2
6350,17:29:00,0,0.2
6002,17:29:00,2.2,3.1
6211,17:29:00,0,0.1
582,17:29:00,0,0
6273,17:29:00,0,0.7
6007,17:29:00,0.7,1.7
6026,17:29:00,0,0.4
6013,17:29:00,0,1.3
249,17:29:01,0,2
395,17:29:01,0.5,1.1
141,17:29:01,4,1.3
6043,17:29:01,0.1,3.7
6020,17:29:01,0,1.8
6338,17:29:01,0,1.4
172,17:29:01,0,1.1
406,17:29:01,0,0.3
343,17:29:01,0,0.6
6126,17:29:01,1.5,4.5
6272,17:29:01,0,0.3
6216,17:29:01,0,0.2
6350,17:29:01,0,0.2
6211,17:29:01,0,0.1
6002,17:29:01,5.7,3.1
582,17:29:01,0,0
6273,17:29:01,0,0.7
6007,17:29:01,0.6,1.7
6026,17:29:01,0,0.4
6013,17:29:01,0,1.3
